Vehicle_ID,Engine_Size,Cylinders,Fuel_Type,City_MPG,Highway_MPG,CO2_Emissions
523,4.9,6,Gasoline,39.7,47.400000000000006,142.0
524,4.4,4,Diesel,35.3,38.5,308.0
525,4.4,4,Hybrid,32.3,38.099999999999994,288.0
526,2.9,6,Gasoline,27.4,37.3,240.0
527,2.7,4,Hybrid,25.8,33.3,403.0
528,2.1,3,Hybrid,28.2,33.5,385.0
529,1.2,6,Hybrid,36.4,41.199999999999996,257.0
530,4.5,3,Gasoline,20.9,25.4,499.0
531,4.3,6,Gasoline,42.0,47.8,224.0
532,5.0,6,Gasoline,35.1,39.5,248.0
533,5.0,8,Gasoline,24.4,28.299999999999997,282.0
534,3.2,3,Gasoline,32.5,38.0,174.0
535,4.1,4,Gasoline,48.7,55.900000000000006,82.0
536,4.8,4,Diesel,15.7,19.7,608.0
537,4.4,4,Gasoline,22.0,25.3,204.0
538,2.0,3,Gasoline,30.7,33.9,227.0
539,2.8,4,Gasoline,37.3,42.199999999999996,146.0
540,1.5,4,Diesel,22.4,26.7,315.0
541,4.8,4,Diesel,47.6,54.4,128.0
542,3.4,6,Gasoline,37.5,43.7,271.0
543,1.9,6,Hybrid,45.7,51.0,255.0
544,3.7,6,Gasoline,26.5,35.3,388.0
545,3.5,8,Gasoline,44.0,50.5,195.0
546,2.4,4,Diesel,28.2,31.8,411.0
547,1.5,8,Diesel,23.8,28.9,275.0
548,3.7,6,Gasoline,46.9,56.7,161.0
549,3.1,4,Hybrid,18.2,28.0,260.0
550,4.1,4,Hybrid,48.0,52.8,230.0
551,3.1,4,Gasoline,31.0,35.2,161.0
552,4.4,4,Gasoline,49.7,56.2,172.0
553,3.2,4,Gasoline,33.9,40.3,290.0
554,3.2,4,Gasoline,41.5,47.4,202.0
555,4.5,6,Gasoline,15.2,21.9,239.0
556,2.6,4,Diesel,32.4,37.0,262.0
557,1.5,4,Gasoline,40.8,44.599999999999994,245.0
558,1.1,6,Diesel,42.4,49.4,118.0
559,4.0,4,Gasoline,20.5,30.0,404.0
560,3.5,8,Gasoline,29.7,33.7,361.0
561,3.8,4,Gasoline,29.7,37.6,368.0
562,1.9,8,Gasoline,18.6,24.700000000000003,339.0
563,1.5,3,Gasoline,30.5,35.6,120.0
564,1.1,4,Diesel,43.2,52.2,155.0
565,2.4,3,Diesel,25.5,31.7,333.0
566,3.4,6,Gasoline,30.1,37.2,343.0
567,2.6,6,Diesel,48.6,54.7,232.0
568,2.7,4,Gasoline,16.1,19.700000000000003,654.0
569,4.6,8,Gasoline,35.7,42.900000000000006,242.0
570,2.4,4,Gasoline,41.0,46.9,221.0
571,3.1,6,Diesel,41.6,45.2,87.0
572,4.1,6,Gasoline,40.1,47.300000000000004,159.0
573,2.6,4,Gasoline,40.4,43.5,279.0
574,3.5,4,Gasoline,17.1,21.6,506.0
575,4.4,8,Hybrid,33.7,42.2,207.0
576,4.8,8,Diesel,42.4,45.699999999999996,106.0
577,1.6,8,Diesel,18.3,25.8,268.0
578,4.7,8,Diesel,15.4,25.0,426.0
579,3.0,4,Gasoline,43.5,47.7,254.0
580,2.0,6,Diesel,39.9,45.8,107.0
581,2.8,4,Hybrid,29.4,36.4,155.0
582,4.9,8,Gasoline,47.9,54.1,186.0
583,3.0,4,Gasoline,41.8,49.099999999999994,139.0
584,2.3,4,Gasoline,48.9,54.699999999999996,101.0
585,3.5,4,Gasoline,47.5,51.5,107.0
586,2.0,4,Hybrid,31.8,35.4,240.0
587,1.3,3,Gasoline,41.4,49.599999999999994,195.0
588,1.5,6,Gasoline,38.4,43.1,286.0
589,1.5,6,Hybrid,43.4,52.3,175.0
590,1.6,4,Gasoline,42.6,50.8,210.0
591,1.6,6,Gasoline,20.4,23.7,242.0
592,3.6,6,Hybrid,23.2,27.6,393.0
593,1.7,4,Gasoline,24.3,29.3,352.0
594,2.4,4,Diesel,43.6,50.800000000000004,120.0
595,4.6,6,Gasoline,43.4,52.099999999999994,201.0
596,2.9,6,Gasoline,32.3,35.699999999999996,165.0
597,3.7,4,Gasoline,35.3,40.0,238.0
598,1.7,6,Gasoline,43.9,49.5,206.0
599,1.8,3,Hybrid,25.9,30.2,350.0
600,1.2,4,Hybrid,16.8,23.6,580.0
601,1.7,4,Hybrid,31.9,38.199999999999996,344.0
602,2.1,4,Gasoline,47.0,52.2,219.0
603,1.7,6,Hybrid,42.7,49.300000000000004,249.0
604,1.4,8,Diesel,27.8,33.3,128.0
605,1.5,4,Gasoline,17.3,22.700000000000003,346.0
606,2.8,4,Diesel,37.3,42.199999999999996,103.0
607,1.8,6,Gasoline,44.2,51.0,120.0
608,2.5,6,Gasoline,38.3,44.4,171.0
609,3.0,6,Hybrid,29.9,34.3,353.0
610,3.8,6,Diesel,19.3,22.400000000000002,395.0
611,1.2,4,Gasoline,46.9,51.0,193.0
612,4.2,6,Gasoline,24.7,28.0,263.0
613,3.5,4,Hybrid,22.9,28.9,348.0
614,1.3,4,Diesel,43.6,48.2,237.0
615,4.5,4,Gasoline,49.3,55.199999999999996,122.0
616,4.7,4,Gasoline,38.1,43.4,292.0
617,1.2,8,Gasoline,36.9,43.699999999999996,139.0
618,2.1,6,Hybrid,26.2,34.3,390.0
619,4.2,4,Gasoline,15.7,22.1,212.0
620,4.0,4,Gasoline,21.7,25.099999999999998,363.0
621,1.7,4,Gasoline,35.5,38.6,334.0
622,1.8,4,Hybrid,20.3,24.8,403.0
623,2.5,6,Diesel,45.9,51.9,176.0
624,2.9,8,Diesel,21.6,24.900000000000002,418.0
625,3.5,8,Gasoline,33.3,38.599999999999994,175.0
626,2.5,6,Gasoline,32.9,42.099999999999994,113.0
627,2.9,6,Hybrid,36.1,39.7,157.0
628,4.0,4,Hybrid,26.5,36.1,169.0
629,1.1,4,Hybrid,45.6,54.6,236.0
630,2.0,4,Hybrid,30.6,39.400000000000006,320.0
631,3.9,4,Hybrid,39.5,48.5,148.0
632,4.6,6,Diesel,37.3,40.9,283.0
633,3.0,4,Hybrid,19.1,23.200000000000003,265.0
634,3.1,4,Diesel,36.8,40.699999999999996,142.0
635,1.4,4,Gasoline,34.3,38.099999999999994,289.0
636,2.8,8,Gasoline,46.5,51.8,134.0
637,3.1,4,Hybrid,45.8,54.599999999999994,86.0
638,2.0,6,Gasoline,20.3,25.1,443.0
639,2.1,6,Hybrid,17.9,22.599999999999998,613.0
640,2.5,4,Gasoline,25.3,33.0,299.0
641,1.1,4,Gasoline,49.5,53.2,118.0
642,2.3,6,Gasoline,15.8,21.3,378.0
643,1.8,4,Gasoline,38.6,43.7,229.0
644,2.3,8,Gasoline,36.3,45.199999999999996,243.0
645,1.5,4,Gasoline,37.6,44.2,281.0
646,4.6,3,Hybrid,22.6,30.1,444.0
647,3.4,6,Gasoline,22.9,26.799999999999997,454.0
648,3.7,6,Gasoline,30.1,39.6,270.0
649,4.2,8,Gasoline,18.4,23.7,365.0
650,3.0,6,Diesel,17.6,25.5,450.0
651,1.3,8,Diesel,18.1,27.8,418.0
652,3.1,6,Diesel,35.1,41.7,147.0
653,3.3,6,Gasoline,28.9,35.5,254.0
654,4.0,4,Gasoline,25.3,29.1,205.0
655,2.7,4,Diesel,26.1,31.8,401.0
656,1.5,8,Hybrid,22.3,31.3,245.0
657,2.1,4,Gasoline,29.4,33.3,344.0
658,2.5,4,Gasoline,22.1,31.5,263.0
659,3.6,4,Gasoline,39.4,47.1,241.0
660,3.3,4,Gasoline,19.3,25.200000000000003,255.0
661,2.4,4,Diesel,48.2,55.0,202.0
662,4.9,3,Gasoline,18.1,22.200000000000003,264.0
663,3.4,6,Gasoline,48.0,52.5,160.0
664,1.9,4,Gasoline,44.2,49.2,102.0
665,1.4,4,Hybrid,38.8,44.5,201.0
666,1.6,4,Hybrid,46.9,56.3,212.0
667,2.0,3,Hybrid,19.9,25.5,456.0
668,1.6,4,Gasoline,21.2,27.9,171.0
669,1.7,6,Diesel,23.8,27.9,312.0
670,2.1,3,Gasoline,23.6,31.8,405.0
671,1.7,8,Gasoline,25.9,32.8,322.0
672,4.6,4,Gasoline,35.1,41.2,112.0
673,1.3,4,Gasoline,16.0,25.6,317.0
674,3.1,4,Gasoline,28.4,37.599999999999994,261.0
675,2.6,3,Hybrid,23.6,31.200000000000003,192.0
676,4.9,6,Gasoline,36.2,45.7,237.0
677,1.4,6,Gasoline,49.5,56.5,176.0
678,2.6,6,Gasoline,33.1,41.900000000000006,147.0
679,4.9,4,Gasoline,29.9,35.8,261.0
680,4.5,4,Gasoline,27.9,31.5,365.0
681,4.3,4,Gasoline,42.5,52.5,148.0
682,2.0,8,Gasoline,17.5,21.7,302.0
683,1.7,4,Gasoline,48.6,53.4,194.0
684,3.7,6,Gasoline,29.6,33.7,138.0
685,4.7,4,Gasoline,26.0,31.4,385.0
686,3.2,4,Gasoline,49.1,54.1,233.0
687,3.3,4,Gasoline,47.8,55.0,237.0
688,2.1,3,Gasoline,37.5,47.5,177.0
689,4.1,6,Hybrid,15.6,19.0,532.0
690,1.7,4,Gasoline,41.2,49.6,248.0
691,2.3,6,Gasoline,26.7,30.599999999999998,199.0
692,2.7,3,Hybrid,28.6,31.700000000000003,132.0
693,3.0,8,Hybrid,20.6,28.1,292.0
694,2.0,4,Hybrid,33.3,42.4,304.0
695,1.5,6,Diesel,41.1,45.300000000000004,189.0
696,3.4,6,Gasoline,24.6,30.0,307.0
697,2.2,8,Gasoline,47.9,52.1,196.0
698,3.3,4,Diesel,21.8,31.1,332.0
699,1.6,6,Hybrid,17.3,22.200000000000003,214.0
700,2.9,4,Diesel,37.6,43.7,213.0
701,3.1,4,Hybrid,44.7,54.0,191.0
702,1.2,4,Gasoline,48.4,55.3,181.0
703,2.3,4,Gasoline,41.9,51.4,217.0
704,1.5,8,Hybrid,22.0,31.5,310.0
705,1.3,3,Diesel,49.2,55.400000000000006,222.0
706,5.0,4,Hybrid,47.2,54.300000000000004,154.0
707,2.3,6,Diesel,20.7,25.299999999999997,360.0
708,4.2,4,Gasoline,34.6,44.5,267.0
709,2.0,6,Gasoline,34.4,39.3,300.0
710,3.7,4,Hybrid,30.5,39.0,271.0
711,4.0,4,Gasoline,49.4,54.6,93.0
712,3.4,4,Gasoline,17.1,22.3,338.0
713,2.9,8,Gasoline,37.0,40.7,101.0
714,2.6,6,Gasoline,22.2,29.1,247.0
715,2.4,8,Gasoline,33.5,38.2,244.0
716,4.7,3,Diesel,42.3,46.3,244.0
717,4.3,4,Gasoline,23.6,28.200000000000003,343.0
718,4.9,4,Gasoline,28.8,33.6,131.0
719,1.5,3,Hybrid,48.3,54.8,117.0
720,3.9,4,Gasoline,41.7,47.400000000000006,198.0
721,4.8,6,Hybrid,35.0,38.5,271.0
722,1.7,4,Gasoline,22.8,29.6,432.0
723,1.3,4,Hybrid,29.9,38.4,358.0
724,4.0,6,Gasoline,42.1,49.1,253.0
725,3.3,6,Gasoline,43.7,53.5,161.0
726,4.4,4,Hybrid,23.6,27.3,404.0
727,1.6,4,Diesel,38.2,46.900000000000006,138.0
728,4.2,4,Gasoline,18.3,24.8,200.0
729,1.8,4,Hybrid,15.8,22.5,221.0
730,1.7,6,Gasoline,34.2,40.800000000000004,156.0
731,1.7,4,Hybrid,22.9,28.2,160.0
732,4.3,6,Gasoline,17.8,23.1,547.0
733,3.7,6,Gasoline,40.5,47.9,182.0
734,3.1,6,Gasoline,32.4,35.699999999999996,319.0
735,2.4,4,Gasoline,42.9,50.0,258.0
736,4.5,4,Gasoline,38.2,46.300000000000004,295.0
737,2.6,6,Gasoline,40.5,46.0,276.0
738,4.3,4,Gasoline,25.8,30.3,357.0
739,2.8,4,Gasoline,24.2,28.7,288.0
740,2.5,4,Gasoline,36.0,39.6,238.0
741,2.9,4,Hybrid,22.0,25.6,458.0
742,2.2,6,Gasoline,43.5,47.7,254.0
743,4.0,4,Diesel,33.3,36.4,348.0
744,3.0,4,Hybrid,22.9,27.799999999999997,400.0
745,1.9,4,Diesel,36.9,42.0,215.0
746,4.6,4,Hybrid,48.1,58.1,230.0
747,2.5,6,Gasoline,17.9,27.799999999999997,531.0
748,3.2,6,Gasoline,18.8,23.1,378.0
749,4.6,4,Gasoline,44.5,49.0,202.0
750,3.5,3,Gasoline,18.8,25.200000000000003,492.0
751,1.5,4,Hybrid,16.4,20.4,410.0
752,4.8,6,Gasoline,27.2,33.7,361.0
753,3.5,4,Gasoline,31.3,37.1,138.0
754,2.3,6,Diesel,34.9,40.199999999999996,212.0
755,1.6,4,Gasoline,32.8,41.599999999999994,214.0
756,4.2,6,Gasoline,47.0,55.8,190.0
757,3.5,4,Gasoline,41.9,51.8,102.0
758,3.1,6,Hybrid,49.4,54.0,90.0
759,4.6,4,Hybrid,31.7,40.9,320.0
760,4.2,6,Gasoline,18.0,24.8,299.0
761,1.6,3,Gasoline,48.4,55.5,127.0
762,2.2,4,Gasoline,15.1,24.4,534.0
763,2.0,6,Gasoline,42.2,51.800000000000004,157.0
764,4.0,4,Diesel,16.1,24.200000000000003,548.0
765,1.1,6,Gasoline,41.6,47.0,164.0
766,3.3,6,Gasoline,47.8,54.199999999999996,204.0
767,4.0,4,Hybrid,28.6,35.9,259.0
768,4.5,4,Hybrid,23.4,32.2,429.0
769,2.4,4,Diesel,22.9,30.5,248.0
770,4.3,4,Gasoline,32.2,37.800000000000004,198.0
771,1.4,4,Gasoline,21.0,26.9,511.0
772,4.4,6,Gasoline,38.6,42.0,253.0
773,1.5,4,Diesel,27.9,37.4,322.0
774,2.6,4,Gasoline,26.3,29.900000000000002,226.0
775,4.2,4,Hybrid,31.1,38.2,243.0
776,1.6,3,Hybrid,34.0,43.1,168.0
777,1.9,4,Gasoline,20.0,25.9,262.0
778,3.9,6,Gasoline,39.8,48.4,191.0
779,3.9,6,Diesel,45.9,54.5,247.0
780,3.6,4,Hybrid,24.7,28.099999999999998,213.0
781,3.8,8,Hybrid,21.3,27.200000000000003,242.0
782,3.2,4,Gasoline,41.6,49.4,129.0
783,2.0,8,Gasoline,21.4,27.4,438.0
784,2.4,6,Diesel,16.4,23.2,415.0
785,1.7,6,Diesel,36.7,43.900000000000006,177.0
786,4.6,3,Gasoline,23.4,27.5,437.0
787,3.3,4,Gasoline,21.0,26.9,265.0
788,2.6,3,Diesel,49.4,52.6,141.0
789,2.8,6,Gasoline,25.2,29.2,162.0
790,4.8,4,Hybrid,46.6,53.2,96.0
791,1.6,6,Gasoline,21.2,28.2,200.0
792,3.3,4,Diesel,43.7,47.7,148.0
793,3.0,6,Diesel,32.6,40.900000000000006,227.0
794,3.4,4,Gasoline,17.8,23.4,182.0
795,1.1,4,Diesel,40.7,50.1,119.0
796,4.5,4,Diesel,46.2,51.900000000000006,108.0
797,4.7,4,Hybrid,20.7,24.7,263.0
798,3.3,4,Gasoline,40.4,48.7,117.0
799,3.8,6,Diesel,30.6,37.6,160.0
800,4.7,3,Diesel,41.4,47.1,279.0
801,3.8,4,Gasoline,40.0,45.5,209.0
802,1.6,6,Hybrid,15.9,20.0,581.0
803,3.3,3,Gasoline,21.3,26.700000000000003,455.0
804,3.4,8,Gasoline,31.5,34.7,290.0
805,2.7,8,Gasoline,47.7,54.2,195.0
806,3.9,3,Gasoline,27.0,36.3,293.0
807,4.7,4,Hybrid,37.0,45.6,228.0
808,4.7,4,Diesel,15.4,18.6,698.0
809,2.8,6,Gasoline,39.9,49.099999999999994,121.0
810,1.5,4,Hybrid,36.1,42.300000000000004,157.0
811,4.9,6,Gasoline,40.0,44.3,108.0
812,4.4,6,Gasoline,46.7,55.0,218.0
813,1.5,4,Gasoline,20.1,25.400000000000002,337.0
814,4.7,6,Gasoline,24.2,29.0,439.0
815,4.5,6,Gasoline,49.9,54.0,142.0
816,3.1,4,Diesel,20.5,26.9,322.0
817,3.4,6,Gasoline,40.2,43.900000000000006,182.0
818,2.6,6,Gasoline,40.4,48.9,204.0
819,1.2,4,Gasoline,38.9,45.199999999999996,249.0
820,2.3,4,Gasoline,23.0,29.1,262.0
821,4.2,4,Hybrid,22.5,25.5,386.0
822,1.0,3,Gasoline,38.3,47.0,130.0
823,2.3,8,Hybrid,21.5,27.9,348.0
824,2.6,4,Gasoline,38.2,44.300000000000004,207.0
825,3.1,6,Diesel,32.2,40.5,317.0
826,4.7,4,Gasoline,28.5,31.9,384.0
827,2.4,3,Hybrid,25.5,31.1,283.0
828,2.4,8,Gasoline,48.2,55.2,77.0
829,4.0,6,Gasoline,32.8,39.0,310.0
830,2.8,4,Hybrid,34.6,38.9,102.0
831,1.9,4,Hybrid,48.2,53.300000000000004,156.0
832,2.8,4,Gasoline,37.9,43.0,97.0
833,1.6,4,Hybrid,48.5,58.4,128.0
834,1.7,4,Diesel,18.7,24.0,437.0
835,3.0,4,Gasoline,44.6,49.0,150.0
836,2.7,8,Gasoline,26.7,35.5,381.0
837,4.7,4,Gasoline,43.4,49.3,202.0
838,2.4,6,Gasoline,44.9,51.0,196.0
839,3.3,6,Diesel,24.5,31.3,252.0
840,3.5,4,Gasoline,29.3,36.5,124.0
841,1.1,6,Gasoline,40.4,47.5,232.0
842,3.7,4,Hybrid,18.5,21.7,498.0
843,1.7,6,Gasoline,41.4,50.099999999999994,183.0
844,4.8,4,Hybrid,18.9,23.299999999999997,350.0
845,1.6,4,Hybrid,47.0,52.0,171.0
846,2.7,6,Hybrid,24.7,28.9,384.0
847,1.3,4,Hybrid,35.1,43.5,254.0
848,5.0,6,Gasoline,19.1,26.200000000000003,420.0
849,3.0,8,Gasoline,24.4,32.7,408.0
850,3.4,3,Gasoline,29.1,36.7,276.0
851,1.3,4,Gasoline,32.0,35.7,115.0
852,4.0,4,Diesel,15.0,20.1,522.0
853,1.8,6,Gasoline,46.1,52.7,184.0
854,4.6,6,Hybrid,15.3,20.4,244.0
855,1.8,4,Hybrid,42.1,46.6,169.0
856,1.8,4,Gasoline,31.5,40.6,262.0
857,1.1,6,Gasoline,33.3,41.5,265.0
858,2.9,4,Gasoline,22.3,27.700000000000003,463.0
859,3.3,6,Hybrid,36.3,44.699999999999996,274.0
860,1.3,6,Diesel,33.8,41.199999999999996,127.0
861,4.1,8,Gasoline,20.7,23.7,409.0
862,2.8,4,Gasoline,23.3,29.0,343.0
863,3.1,4,Gasoline,17.3,22.3,324.0
864,2.8,4,Hybrid,17.3,21.8,274.0
865,2.6,3,Gasoline,15.5,20.3,307.0
866,3.2,8,Gasoline,22.7,32.3,193.0
867,1.6,3,Hybrid,38.8,45.199999999999996,257.0
868,1.7,6,Hybrid,26.1,35.0,165.0
869,4.4,4,Hybrid,27.0,31.5,207.0
870,4.8,4,Gasoline,19.6,23.8,261.0
871,2.5,3,Diesel,35.1,44.3,252.0
872,2.1,6,Gasoline,27.0,33.5,170.0
873,3.6,4,Gasoline,38.7,48.0,91.0
874,2.6,4,Gasoline,41.0,44.4,165.0
875,1.1,8,Gasoline,35.5,44.9,160.0
876,1.6,4,Gasoline,24.7,30.6,261.0
877,3.9,4,Hybrid,32.8,36.9,297.0
878,3.6,4,Gasoline,23.8,31.6,139.0
879,1.1,4,Hybrid,46.6,55.2,80.0
880,1.9,8,Gasoline,41.8,45.099999999999994,138.0
881,1.9,4,Gasoline,32.3,42.199999999999996,310.0
882,3.7,3,Diesel,48.8,56.699999999999996,99.0
883,1.1,4,Diesel,34.1,39.300000000000004,340.0
884,1.4,6,Gasoline,26.5,30.6,378.0
885,4.2,4,Hybrid,18.3,24.0,366.0
886,1.7,6,Gasoline,34.0,38.5,284.0
887,3.6,3,Hybrid,45.1,51.6,171.0
888,2.0,4,Gasoline,45.3,53.8,176.0
889,1.4,6,Hybrid,36.2,43.800000000000004,221.0
890,2.0,3,Gasoline,28.8,34.9,296.0
891,3.9,6,Hybrid,37.8,41.599999999999994,108.0
892,4.4,3,Diesel,41.7,51.400000000000006,196.0
893,4.3,6,Gasoline,29.4,34.3,315.0
894,2.6,4,Hybrid,31.7,36.6,189.0
895,3.7,6,Gasoline,38.8,46.3,289.0
896,1.8,4,Gasoline,45.7,54.1,100.0
897,2.2,3,Hybrid,42.7,52.6,246.0
898,4.6,4,Gasoline,15.8,25.6,467.0
899,1.1,4,Gasoline,19.4,28.799999999999997,397.0
900,1.3,4,Gasoline,44.8,50.8,239.0
901,1.8,4,Hybrid,44.2,48.400000000000006,238.0
902,1.1,4,Gasoline,28.6,35.7,211.0
903,1.7,6,Gasoline,35.4,38.5,269.0
904,3.3,6,Diesel,46.7,51.1,86.0
905,2.7,6,Hybrid,46.9,49.9,161.0
906,4.6,4,Hybrid,42.4,46.699999999999996,268.0
907,4.3,4,Diesel,22.3,28.6,242.0
908,2.4,4,Diesel,40.6,46.4,96.0
909,2.0,6,Gasoline,18.5,24.1,416.0
910,2.5,4,Gasoline,46.3,55.099999999999994,135.0
911,3.4,3,Diesel,20.2,27.9,294.0
912,2.1,6,Hybrid,38.2,47.800000000000004,206.0
913,3.5,4,Diesel,36.4,42.5,233.0
914,2.6,6,Gasoline,42.2,47.1,170.0
915,3.2,6,Gasoline,34.3,38.199999999999996,226.0
916,2.7,3,Diesel,17.1,24.8,594.0
917,2.2,4,Diesel,39.7,48.6,275.0
918,4.8,4,Diesel,28.4,32.699999999999996,325.0
919,4.1,6,Gasoline,26.2,35.4,168.0
920,1.6,4,Gasoline,49.7,56.400000000000006,130.0
921,4.5,6,Hybrid,35.7,39.7,304.0
922,2.9,4,Diesel,39.9,47.4,171.0
923,4.6,4,Gasoline,33.4,40.0,330.0
924,4.2,3,Gasoline,41.9,45.1,184.0
925,2.7,6,Hybrid,41.3,47.099999999999994,255.0
926,1.1,4,Hybrid,38.0,46.5,96.0
927,2.1,6,Gasoline,49.9,56.8,141.0
928,3.2,4,Gasoline,31.1,36.1,294.0
929,3.5,4,Gasoline,39.7,49.2,254.0
930,2.0,6,Gasoline,42.9,47.6,201.0
931,1.6,6,Diesel,28.2,33.0,172.0
932,4.3,4,Gasoline,31.0,36.5,341.0
933,4.9,4,Diesel,48.9,58.2,164.0
934,3.1,6,Diesel,16.1,22.700000000000003,242.0
935,1.7,4,Gasoline,26.7,34.5,255.0
936,2.1,4,Gasoline,32.0,41.8,267.0
937,1.1,8,Gasoline,15.1,23.6,398.0
938,4.7,4,Gasoline,46.5,50.7,234.0
939,1.5,3,Gasoline,25.0,33.5,255.0
940,3.3,3,Diesel,24.0,32.2,315.0
941,2.1,6,Hybrid,43.7,48.300000000000004,122.0
942,3.2,6,Diesel,24.7,30.0,301.0
943,3.6,4,Hybrid,38.0,46.0,136.0
944,4.3,4,Diesel,43.8,48.5,124.0
945,1.8,4,Diesel,42.7,47.2,138.0
946,1.0,6,Gasoline,42.4,50.3,89.0
947,1.5,3,Hybrid,18.1,27.3,228.0
948,4.6,8,Gasoline,17.8,21.3,382.0
949,4.5,4,Gasoline,25.7,31.799999999999997,170.0
950,3.4,8,Gasoline,16.3,23.6,246.0
951,3.4,4,Hybrid,32.5,40.2,336.0
952,3.7,6,Hybrid,28.8,38.8,222.0
953,1.7,4,Diesel,34.5,42.3,190.0
954,4.7,3,Diesel,25.5,32.8,209.0
955,2.7,6,Gasoline,32.0,41.9,223.0
956,2.5,6,Hybrid,26.7,30.099999999999998,316.0
957,3.1,4,Diesel,21.8,25.3,315.0
958,1.2,6,Hybrid,37.7,44.6,175.0
959,1.7,4,Gasoline,38.6,44.1,239.0
960,4.0,6,Gasoline,44.0,47.7,263.0
961,1.3,4,Hybrid,45.6,50.7,237.0
962,3.4,4,Gasoline,39.7,47.400000000000006,110.0
963,2.0,4,Hybrid,39.1,48.3,216.0
964,2.6,4,Gasoline,17.0,20.7,202.0
965,2.2,6,Hybrid,18.8,25.6,418.0
966,2.4,4,Gasoline,43.4,48.5,170.0
967,3.9,4,Diesel,23.2,30.9,297.0
968,2.2,4,Gasoline,27.4,34.199999999999996,289.0
969,3.3,6,Diesel,20.1,29.6,412.0
970,2.9,4,Gasoline,21.8,25.1,432.0
971,3.7,4,Hybrid,42.1,48.4,91.0
972,4.7,8,Diesel,24.2,28.5,387.0
973,3.9,4,Gasoline,30.7,37.5,323.0
974,1.9,6,Hybrid,20.3,29.3,175.0
975,1.1,6,Gasoline,38.7,48.1,152.0
976,2.0,4,Gasoline,40.5,46.3,246.0
977,3.4,8,Gasoline,27.7,36.4,252.0
978,1.2,6,Hybrid,42.5,47.5,218.0
979,3.0,4,Gasoline,23.4,26.4,327.0
980,3.4,4,Gasoline,39.2,48.2,282.0
981,2.3,6,Hybrid,40.5,44.3,282.0
982,4.1,4,Hybrid,48.9,52.0,123.0
983,1.4,6,Gasoline,23.1,28.6,276.0
984,1.3,4,Diesel,18.3,24.0,356.0
985,3.9,4,Hybrid,24.2,27.7,180.0
986,3.0,4,Gasoline,19.3,28.0,308.0
987,3.8,3,Hybrid,20.9,26.7,442.0
988,2.7,3,Gasoline,26.7,33.1,373.0
989,2.0,6,Diesel,29.5,34.4,360.0
990,4.3,6,Gasoline,46.6,53.2,78.0
991,4.2,6,Diesel,21.8,30.200000000000003,410.0
992,3.8,6,Gasoline,49.0,58.3,152.0
993,2.1,6,Diesel,43.4,53.2,115.0
994,3.4,4,Gasoline,45.9,51.9,166.0
995,2.4,6,Gasoline,47.5,57.4,212.0
996,1.4,4,Gasoline,41.4,46.5,172.0
997,4.7,8,Hybrid,42.6,45.6,282.0
998,1.5,6,Gasoline,30.3,38.7,265.0
999,4.8,4,Gasoline,32.9,37.1,230.0
1000,2.8,4,Gasoline,47.6,51.0,128.0
1001,1.7,4,Diesel,28.2,37.7,117.0
1002,3.2,4,Gasoline,16.5,25.0,438.0
1003,4.5,4,Diesel,41.7,45.400000000000006,202.0
1004,3.9,4,Gasoline,35.1,43.5,210.0
1005,4.2,3,Gasoline,43.5,52.4,176.0
1006,3.6,8,Gasoline,17.6,26.900000000000002,500.0
1007,3.8,6,Hybrid,36.7,43.5,163.0
1008,4.4,6,Gasoline,23.7,31.6,310.0
1009,2.0,6,Gasoline,46.6,54.900000000000006,191.0
1010,3.0,4,Gasoline,18.8,26.6,246.0
1011,1.9,4,Diesel,44.5,52.0,245.0
1012,5.0,6,Gasoline,18.1,24.900000000000002,474.0
1013,4.8,8,Hybrid,15.9,22.3,221.0
1014,1.2,4,Gasoline,23.2,33.2,401.0
1015,3.8,6,Gasoline,26.7,32.1,404.0
1016,4.7,8,Gasoline,36.9,40.5,276.0
1017,1.7,6,Diesel,19.6,28.0,314.0
1018,3.3,8,Diesel,30.3,34.8,383.0
1019,4.7,4,Gasoline,22.1,28.8,190.0
1020,1.1,8,Hybrid,44.9,48.6,181.0
1021,3.8,6,Gasoline,16.6,23.900000000000002,259.0
1022,2.2,3,Diesel,27.5,37.1,235.0
1023,4.7,8,Gasoline,37.1,45.2,288.0
1024,4.9,4,Gasoline,47.0,51.5,217.0
1025,4.8,4,Hybrid,45.4,55.2,211.0
1026,2.9,4,Hybrid,46.3,51.4,140.0
1027,4.4,4,Gasoline,17.2,23.299999999999997,589.0
1028,4.4,4,Gasoline,44.4,50.9,146.0
1029,2.3,6,Gasoline,42.3,52.199999999999996,87.0
1030,4.3,3,Diesel,46.6,50.1,193.0
1031,1.1,4,Gasoline,25.9,33.8,232.0
1032,3.4,3,Hybrid,46.9,52.4,103.0
1033,1.9,4,Gasoline,29.1,32.6,387.0
1034,1.5,6,Gasoline,37.2,46.7,222.0
1035,1.3,6,Gasoline,29.8,36.9,359.0
1036,3.8,8,Gasoline,30.0,38.3,259.0
1037,2.4,6,Gasoline,34.1,38.800000000000004,118.0
1038,3.9,4,Gasoline,27.5,35.8,127.0
1039,1.3,8,Diesel,42.7,51.5,247.0
1040,2.3,6,Gasoline,37.2,43.2,102.0
1041,3.2,4,Diesel,39.1,46.1,214.0
1042,4.2,6,Gasoline,23.1,32.900000000000006,227.0
